season,winner,team_type,team,loss
2022,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2022,Chennai Super Kings,team2,Royal Challengers Bangalore,True
2022,Punjab Kings,team2,Mumbai Indians,True
2022,Gujarat Titans,team2,Rajasthan Royals,True
2022,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2022,Lucknow Super Giants,team2,Mumbai Indians,True
2022,Royal Challengers Bangalore,team2,Delhi Capitals,True
2022,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2022,Gujarat Titans,team2,Gujarat Titans,False
2022,Rajasthan Royals,team2,Kolkata Knight Riders,True
2022,Royal Challengers Bangalore,team2,Lucknow Super Giants,True
2022,Delhi Capitals,team2,Delhi Capitals,False
2022,Chennai Super Kings,team2,Chennai Super Kings,False
2022,Rajasthan Royals,team2,Delhi Capitals,True
2022,Gujarat Titans,team2,Kolkata Knight Riders,True
2022,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2022,Lucknow Super Giants,team2,Mumbai Indians,True
2022,Punjab Kings,team2,Chennai Super Kings,True
2022,Rajasthan Royals,team2,Royal Challengers Bangalore,True
2022,Gujarat Titans,team2,Gujarat Titans,False
2022,Delhi Capitals,team2,Delhi Capitals,False
2022,Lucknow Super Giants,team2,Punjab Kings,True
2022,Gujarat Titans,team2,Gujarat Titans,False
2022,Mumbai Indians,team2,Mumbai Indians,False
2022,Lucknow Super Giants,team2,Delhi Capitals,True
2022,Chennai Super Kings,team2,Sunrisers Hyderabad,True
2022,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2022,Punjab Kings,team2,Punjab Kings,False
2022,Royal Challengers Bangalore,team2,Chennai Super Kings,True
2022,Delhi Capitals,team2,Sunrisers Hyderabad,True
2022,Mumbai Indians,team2,Gujarat Titans,True
2022,Rajasthan Royals,team2,Rajasthan Royals,False
2022,Lucknow Super Giants,team2,Kolkata Knight Riders,True
2022,Royal Challengers Bangalore,team2,Sunrisers Hyderabad,True
2022,Chennai Super Kings,team2,Delhi Capitals,True
2022,Kolkata Knight Riders,team2,Mumbai Indians,True
2022,Gujarat Titans,team2,Lucknow Super Giants,True
2022,Delhi Capitals,team2,Delhi Capitals,False
2022,Mumbai Indians,team2,Mumbai Indians,False
2022,Punjab Kings,team2,Royal Challengers Bangalore,True
2022,Kolkata Knight Riders,team2,Sunrisers Hyderabad,True
2022,Gujarat Titans,team2,Gujarat Titans,False
2022,Rajasthan Royals,team2,Lucknow Super Giants,True
2022,Delhi Capitals,team2,Punjab Kings,True
2022,Sunrisers Hyderabad,team2,Mumbai Indians,True
2022,Lucknow Super Giants,team2,Kolkata Knight Riders,True
2022,Royal Challengers Bangalore,team2,Royal Challengers Bangalore,False
2022,Rajasthan Royals,team2,Rajasthan Royals,False
2022,Mumbai Indians,team2,Mumbai Indians,False
2022,Punjab Kings,team2,Punjab Kings,False
2022,Gujarat Titans,team2,Gujarat Titans,False
2022,Royal Challengers Bangalore,team2,Lucknow Super Giants,True
2022,Rajasthan Royals,team2,Rajasthan Royals,False
2022,Gujarat Titans,team2,Gujarat Titans,False
2023,Gujarat Titans,team2,Gujarat Titans,False
2023,Punjab Kings,team2,Kolkata Knight Riders,True
2023,Lucknow Super Giants,team2,Delhi Capitals,True
2023,Rajasthan Royals,team2,Sunrisers Hyderabad,True
2023,Royal Challengers Bangalore,team2,Royal Challengers Bangalore,False
2023,Chennai Super Kings,team2,Lucknow Super Giants,True
2023,Gujarat Titans,team2,Gujarat Titans,False
2023,Punjab Kings,team2,Rajasthan Royals,True
2023,Kolkata Knight Riders,team2,Royal Challengers Bangalore,True
2023,Lucknow Super Giants,team2,Lucknow Super Giants,False
2023,Rajasthan Royals,team2,Delhi Capitals,True
2023,Chennai Super Kings,team2,Chennai Super Kings,False
2023,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2023,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2023,Lucknow Super Giants,team2,Lucknow Super Giants,False
2023,Mumbai Indians,team2,Mumbai Indians,False
2023,Rajasthan Royals,team2,Chennai Super Kings,True
2023,Gujarat Titans,team2,Gujarat Titans,False
2023,Sunrisers Hyderabad,team2,Kolkata Knight Riders,True
2023,Royal Challengers Bangalore,team2,Delhi Capitals,True
2023,Punjab Kings,team2,Punjab Kings,False
2023,Mumbai Indians,team2,Mumbai Indians,False
2023,Rajasthan Royals,team2,Rajasthan Royals,False
2023,Chennai Super Kings,team2,Royal Challengers Bangalore,True
2023,Mumbai Indians,team2,Sunrisers Hyderabad,True
2023,Lucknow Super Giants,team2,Rajasthan Royals,True
2023,Royal Challengers Bangalore,team2,Punjab Kings,True
2023,Delhi Capitals,team2,Delhi Capitals,False
2023,Chennai Super Kings,team2,Chennai Super Kings,False
2023,Gujarat Titans,team2,Lucknow Super Giants,True
2023,Punjab Kings,team2,Mumbai Indians,True
2023,Royal Challengers Bangalore,team2,Rajasthan Royals,True
2023,Chennai Super Kings,team2,Kolkata Knight Riders,True
2023,Delhi Capitals,team2,Sunrisers Hyderabad,True
2023,Gujarat Titans,team2,Mumbai Indians,True
2023,Kolkata Knight Riders,team2,Royal Challengers Bangalore,True
2023,Rajasthan Royals,team2,Chennai Super Kings,True
2023,Lucknow Super Giants,team2,Punjab Kings,True
2023,Gujarat Titans,team2,Gujarat Titans,False
2023,Sunrisers Hyderabad,team2,Delhi Capitals,True
2023,Punjab Kings,team2,Punjab Kings,False
2023,Mumbai Indians,team2,Mumbai Indians,False
2023,Royal Challengers Bangalore,team2,Lucknow Super Giants,True
2023,Delhi Capitals,team2,Gujarat Titans,True
2023,Mumbai Indians,team2,Mumbai Indians,False
2023,Kolkata Knight Riders,team2,Sunrisers Hyderabad,True
2023,Gujarat Titans,team2,Gujarat Titans,False
2023,Chennai Super Kings,team2,Chennai Super Kings,False
2023,Delhi Capitals,team2,Delhi Capitals,False
2023,Gujarat Titans,team2,Lucknow Super Giants,True
2023,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2023,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2023,Mumbai Indians,team2,Mumbai Indians,False
2023,Chennai Super Kings,team2,Delhi Capitals,True
2023,Rajasthan Royals,team2,Rajasthan Royals,False
2023,Mumbai Indians,team2,Gujarat Titans,True
2023,Lucknow Super Giants,team2,Lucknow Super Giants,False
2023,Punjab Kings,team2,Delhi Capitals,True
2023,Royal Challengers Bangalore,team2,Rajasthan Royals,True
2023,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2023,Gujarat Titans,team2,Sunrisers Hyderabad,True
2023,Lucknow Super Giants,team2,Mumbai Indians,True
2023,Delhi Capitals,team2,Punjab Kings,True
2023,Royal Challengers Bangalore,team2,Royal Challengers Bangalore,False
2023,Rajasthan Royals,team2,Rajasthan Royals,False
2023,Chennai Super Kings,team2,Delhi Capitals,True
2023,Lucknow Super Giants,team2,Kolkata Knight Riders,True
2023,Mumbai Indians,team2,Mumbai Indians,False
2023,Gujarat Titans,team2,Gujarat Titans,False
2023,Chennai Super Kings,team2,Gujarat Titans,True
2023,Mumbai Indians,team2,Lucknow Super Giants,True
2023,Gujarat Titans,team2,Mumbai Indians,True
2023,Chennai Super Kings,team2,Chennai Super Kings,False
2024,Chennai Super Kings,team2,Chennai Super Kings,False
2024,Punjab Kings,team2,Punjab Kings,False
2024,Kolkata Knight Riders,team2,Sunrisers Hyderabad,True
2024,Rajasthan Royals,team2,Lucknow Super Giants,True
2024,Gujarat Titans,team2,Mumbai Indians,True
2024,Royal Challengers Bengaluru,team2,Royal Challengers Bengaluru,False
2024,Chennai Super Kings,team2,Gujarat Titans,True
2024,Sunrisers Hyderabad,team2,Mumbai Indians,True
2024,Rajasthan Royals,team2,Delhi Capitals,True
2024,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2024,Lucknow Super Giants,team2,Punjab Kings,True
2024,Gujarat Titans,team2,Gujarat Titans,False
2024,Delhi Capitals,team2,Chennai Super Kings,True
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Lucknow Super Giants,team2,Royal Challengers Bengaluru,True
2024,Kolkata Knight Riders,team2,Delhi Capitals,True
2024,Punjab Kings,team2,Punjab Kings,False
2024,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Mumbai Indians,team2,Delhi Capitals,True
2024,Lucknow Super Giants,team2,Gujarat Titans,True
2024,Chennai Super Kings,team2,Chennai Super Kings,False
2024,Sunrisers Hyderabad,team2,Punjab Kings,True
2024,Gujarat Titans,team2,Gujarat Titans,False
2024,Mumbai Indians,team2,Mumbai Indians,False
2024,Delhi Capitals,team2,Delhi Capitals,False
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2024,Chennai Super Kings,team2,Mumbai Indians,True
2024,Sunrisers Hyderabad,team2,Royal Challengers Bengaluru,True
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Delhi Capitals,team2,Delhi Capitals,False
2024,Mumbai Indians,team2,Punjab Kings,True
2024,Lucknow Super Giants,team2,Lucknow Super Giants,False
2024,Sunrisers Hyderabad,team2,Delhi Capitals,True
2024,Kolkata Knight Riders,team2,Royal Challengers Bengaluru,True
2024,Gujarat Titans,team2,Gujarat Titans,False
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Lucknow Super Giants,team2,Lucknow Super Giants,False
2024,Delhi Capitals,team2,Gujarat Titans,True
2024,Royal Challengers Bengaluru,team2,Sunrisers Hyderabad,True
2024,Punjab Kings,team2,Punjab Kings,False
2024,Delhi Capitals,team2,Mumbai Indians,True
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Royal Challengers Bengaluru,team2,Royal Challengers Bengaluru,False
2024,Chennai Super Kings,team2,Sunrisers Hyderabad,True
2024,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2024,Lucknow Super Giants,team2,Lucknow Super Giants,False
2024,Punjab Kings,team2,Punjab Kings,False
2024,Sunrisers Hyderabad,team2,Rajasthan Royals,True
2024,Kolkata Knight Riders,team2,Mumbai Indians,True
2024,Royal Challengers Bengaluru,team2,Royal Challengers Bengaluru,False
2024,Chennai Super Kings,team2,Punjab Kings,True
2024,Kolkata Knight Riders,team2,Lucknow Super Giants,True
2024,Mumbai Indians,team2,Mumbai Indians,False
2024,Delhi Capitals,team2,Rajasthan Royals,True
2024,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2024,Royal Challengers Bengaluru,team2,Punjab Kings,True
2024,Gujarat Titans,team2,Chennai Super Kings,True
2024,Kolkata Knight Riders,team2,Mumbai Indians,True
2024,Chennai Super Kings,team2,Chennai Super Kings,False
2024,Royal Challengers Bengaluru,team2,Delhi Capitals,True
2024,Delhi Capitals,team2,Lucknow Super Giants,True
2024,Punjab Kings,team2,Punjab Kings,False
2024,Lucknow Super Giants,team2,Mumbai Indians,True
2024,Royal Challengers Bengaluru,team2,Chennai Super Kings,True
2024,Sunrisers Hyderabad,team2,Sunrisers Hyderabad,False
2024,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
2024,Rajasthan Royals,team2,Rajasthan Royals,False
2024,Sunrisers Hyderabad,team2,Rajasthan Royals,True
2024,Kolkata Knight Riders,team2,Kolkata Knight Riders,False
